id,=BredPreg,"=if(BredAbort,1,0)",=evsireNAAB,=@date(LACT),=evnumt,=evnum,=evdate,EvGap,Tech,=@date(Pen),"=if(bredsexed,1,0)",BredReas,=@date(dim),=now(apiId),=evloc,=now(owner),=now(BRD),=@date(age),=now(Other2ID),=now(Other5ID),ConceptRate,BredUnk,EvSireBreed,EvSireStudCd,evWeek,=now(Age1BLT),=now(Total),=now(ApiId),EvId,EvTypeShort,=details/units,=details/sire,=details/sexed,=details/bredreason,isChore,InvldBrd,BredPreg,BredAbort,EvSireNAAB,LACT,EvNumT,EvNum,EvDate,Pen,BREDsexed,Proto,DIM,ApiId,EvLoc,Owner,BRD,AGE,Other2ID,Other5ID,BredOpen,BredRes,Age1BLT,Total,details/units,details/sire,details/sexed,details/bredreason,EvType
763140363,true,1,551HO4429,0,1,1,2022-03-24,,Noe Gonzalez,14,0,Chalk,,8230734,Red Rock Dairy,Red Rock Dairy,Holstein,433,,,100,false,HO,551,2022-03-20,433,total,8230734,763140363,bred,1,446446,0,Chalk,false,0,true,true,551HO4429,0,1,1,2022-03-24,0,0,,,763140363,Red Rock Dairy,,,,,,false,Abort,,total,1,446446,0,Chalk,Bred
791247113,true,0,551AN1609,1,2,2,2022-05-19,35,Martin Medrano,1,1,Lut to Breed,113,6472578,Red Rock Dairy,Red Rock Dairy,Holstein,773,126,,100,false,AN,551,2022-05-15,385,total,6472578,791247113,bred,1,606097,1,Lut to Breed,false,0,true,false,551AN1609,0,2,2,2022-05-19,0,1,Lut to Breed,,791247113,Red Rock Dairy,,,,,,false,Preg,,total,1,606097,1,Lut to Breed,Bred
791197960,false,0,151AN1692,0,6,6,2022-05-16,20,Rigo Trejo,14,1,,,8597684,Red Rock Dairy,Red Rock Dairy,Holstein,472,,,0,false,AN,151,2022-05-15,389,total,8597684,791197960,bred,1,606098,1,,false,0,false,false,151AN1692,0,6,6,2022-05-16,0,1,,,791197960,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,,Bred
763140375,false,0,551HO4425,0,3,3,2022-03-24,42,Noe Gonzalez,14,1,Chalk,,8358261,Red Rock Dairy,Red Rock Dairy,Holstein,467,,,0,false,HO,551,2022-03-20,387,total,8358261,763140375,bred,1,446595,1,Chalk,false,0,false,false,551HO4425,0,3,3,2022-03-24,0,1,,,763140375,Red Rock Dairy,,,,,,true,Open,,total,1,446595,1,Chalk,Bred
763140361,true,0,551HO4429,0,1,1,2022-03-24,,Noe Gonzalez,14,0,Chalk,,8504481,Red Rock Dairy,Red Rock Dairy,Holstein,388,,,100,false,HO,551,2022-03-20,388,total,8504481,763140361,bred,1,446446,0,Chalk,false,0,true,false,551HO4429,0,1,1,2022-03-24,0,0,,,763140361,Red Rock Dairy,,,,,,false,Preg,,total,1,446446,0,Chalk,Bred
763140373,false,0,551HO4429,0,2,2,2022-03-24,59,Noe Gonzalez,14,0,Chalk,,8314317,Red Rock Dairy,Red Rock Dairy,Holstein,445,,,0,false,HO,551,2022-03-20,386,total,8314317,763140373,bred,1,446446,0,Chalk,false,0,false,false,551HO4429,0,2,2,2022-03-24,0,0,,,763140373,Red Rock Dairy,,,,,,true,Open,,total,1,446446,0,Chalk,Bred
763140371,true,0,551HO4425,0,3,3,2022-03-24,21,Noe Gonzalez,21,1,Chalk,,7893796,Red Rock Dairy,Red Rock Dairy,Holstein,474,,,100,false,HO,551,2022-03-20,387,total,7893796,763140371,bred,1,446595,1,Chalk,false,0,true,false,551HO4425,0,3,3,2022-03-24,0,1,,,763140371,Red Rock Dairy,,,,,,false,Preg,,total,1,446595,1,Chalk,Bred
791197983,false,0,551HO4651,0,2,2,2022-05-16,20,Hernan Roque,14,1,,,8656192,Red Rock Dairy,Red Rock Dairy,Holstein,405,,,0,false,HO,551,2022-05-15,385,total,8656192,791197983,bred,1,634463,1,,false,0,false,false,551HO4651,0,2,2,2022-05-16,0,1,,,791197983,Red Rock Dairy,,,,,,true,Open,,total,1,634463,1,,Bred
791640349,true,0,551HO4355,0,1,1,2022-05-16,,Hernan Roque,15,0,Chalk,,9169349,Red Rock Dairy,Red Rock Dairy,Holstein,384,,,100,false,HO,551,2022-05-15,384,total,9169349,791640349,bred,1,448847,0,Chalk,false,0,true,false,551HO4355,0,1,1,2022-05-16,0,0,,,791640349,Red Rock Dairy,,,,,,false,Preg,,total,1,448847,0,Chalk,Bred
751249690,false,0,151AN1692,5,1,1,2022-04-21,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,79,3155612,Red Rock Dairy,Red Rock Dairy,Holstein,2842,,,0,false,AN,151,2022-04-17,1162,total,3155612,751249690,bred,1,606098,1,Double Ovsynch 2PgF,false,0,false,false,151AN1692,0,1,1,2022-04-21,0,1,Double Ovsynch 2PgF,,751249690,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Double Ovsynch 2PgF,Bred
735406438,false,0,551HO4425,1,1,1,2022-03-24,,Martin Medrano,1,1,Double Ovsynch 2PgF,77,6072706,Red Rock Dairy,Red Rock Dairy,Holstein,733,234,,0,false,HO,551,2022-03-20,388,total,6072706,735406438,bred,1,446595,1,Double Ovsynch 2PgF,false,0,false,false,551HO4425,0,1,1,2022-03-24,0,1,Double Ovsynch 2PgF,,735406438,Red Rock Dairy,,,,,,true,Open,,total,1,446595,1,Double Ovsynch 2PgF,Bred
745048430,true,0,151AN1692,4,1,1,2022-04-07,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,78,3157165,Red Rock Dairy,Red Rock Dairy,Holstein,1855,,,100,false,AN,151,2022-04-03,355,total,3157165,745048430,bred,1,606098,1,Double Ovsynch 2PgF,false,0,true,false,151AN1692,0,1,1,2022-04-07,0,1,Double Ovsynch 2PgF,,745048430,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Double Ovsynch 2PgF,Bred
791247213,false,0,151AN1692,1,3,3,2022-05-19,35,Martin Medrano,1,1,Lut to Breed,150,6139398,Red Rock Dairy,Red Rock Dairy,Holstein,808,561,,0,false,AN,151,2022-05-15,385,total,6139398,791247213,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,3,3,2022-05-19,0,1,Lut to Breed,,791247213,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
768026987,false,0,151AN1692,3,1,1,2022-05-19,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,82,3159616,Red Rock Dairy,Red Rock Dairy,Holstein,1447,,1,0,false,AN,151,2022-05-15,388,total,3159616,768026987,bred,1,606098,1,Double Ovsynch 2PgF,false,0,false,false,151AN1692,0,1,1,2022-05-19,0,1,Double Ovsynch 2PgF,,768026987,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Double Ovsynch 2PgF,Bred
787183979,false,0,551HO4355,1,2,2,2022-05-12,35,Martin Medrano,1,1,Lut to Breed,113,9821593,Red Rock Dairy,Red Rock Dairy,,776,,,0,false,HO,551,2022-05-08,741,total,9821593,787183979,bred,1,448847,1,Lut to Breed,false,0,false,false,551HO4355,0,2,2,2022-05-12,0,1,Lut to Breed,,787183979,Red Rock Dairy,,,,,,true,Open,,total,1,448847,1,Lut to Breed,Bred
787126634,false,0,151AN1692,4,2,2,2022-05-19,49,Noe Gonzalez,9,1,Ovsynch,132,3154695,Red Rock Dairy,Red Rock Dairy,Holstein,2167,,,0,false,AN,151,2022-05-15,339,total,3154695,787126634,bred,1,606098,1,Ovsynch,false,0,false,false,151AN1692,0,2,2,2022-05-19,0,1,Ovsynch,,787126634,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Ovsynch,Bred
791640425,false,0,551HO4355,0,1,1,2022-05-16,,Rigo Trejo,15,0,Chalk,,9145098,Red Rock Dairy,Red Rock Dairy,Holstein,387,,,0,false,HO,551,2022-05-15,387,total,9145098,791640425,bred,1,448847,0,Chalk,false,0,false,false,551HO4355,0,1,1,2022-05-16,0,0,,,791640425,Red Rock Dairy,,,,,,true,Open,,total,1,448847,0,Chalk,Bred
743700843,true,1,551HO4429,1,1,1,2022-04-07,,Martin Medrano,1,1,Double Ovsynch 2PgF,78,6057100,Red Rock Dairy,Red Rock Dairy,Holstein,750,246,,100,false,HO,551,2022-04-03,399,total,6057100,743700843,bred,1,446446,1,Double Ovsynch 2PgF,false,0,true,true,551HO4429,0,1,1,2022-04-07,0,1,Double Ovsynch 2PgF,,743700843,Red Rock Dairy,,,,,,false,Abort,,total,1,446446,1,Double Ovsynch 2PgF,Bred
762423669,true,0,151AN1692,3,1,1,2022-05-12,,Rigo Trejo,9,1,Double Ovsynch 2PgF,84,3156232,Red Rock Dairy,Red Rock Dairy,Holstein,1514,,,100,false,AN,151,2022-05-08,399,total,3156232,762423669,bred,1,606098,1,Double Ovsynch 2PgF,false,0,true,false,151AN1692,0,1,1,2022-05-12,0,1,Double Ovsynch 2PgF,,762423669,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Double Ovsynch 2PgF,Bred
791247221,false,0,551AN1609,1,2,2,2022-05-19,35,Martin Medrano,1,1,Lut to Breed,116,6040715,Red Rock Dairy,Red Rock Dairy,Holstein,798,126,,0,false,AN,551,2022-05-15,389,total,6040715,791247221,bred,1,606097,1,Lut to Breed,false,0,false,false,551AN1609,0,2,2,2022-05-19,0,1,Lut to Breed,,791247221,Red Rock Dairy,,,,,,true,Open,,total,1,606097,1,Lut to Breed,Bred
766974322,true,0,551HO4651,1,1,1,2022-05-19,,Noe Gonzalez,1,1,Double Ovsynch 2PgF,81,6774647,Red Rock Dairy,Red Rock Dairy,Holstein,741,126,,100,false,HO,551,2022-05-15,388,total,6774647,766974322,bred,1,634463,1,Double Ovsynch 2PgF,false,0,true,false,551HO4651,0,1,1,2022-05-19,0,1,Double Ovsynch 2PgF,,766974322,Red Rock Dairy,,,,,,false,Preg,,total,1,634463,1,Double Ovsynch 2PgF,Bred
769571194,false,0,151AN1692,2,1,1,2022-05-19,,Noe Gonzalez,2,1,Double Ovsynch 2PgF,78,5154317,Red Rock Dairy,Red Rock Dairy,Holstein,1092,135,,0,false,AN,151,2022-05-15,389,total,5154317,769571194,bred,1,606098,1,Double Ovsynch 2PgF,false,0,false,false,151AN1692,0,1,1,2022-05-19,0,1,Double Ovsynch 2PgF,,769571194,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Double Ovsynch 2PgF,Bred
759867718,true,0,551HO4425,1,2,2,2022-03-31,56,Noe Gonzalez,10,1,Ovsynch,137,5809263,Red Rock Dairy,Red Rock Dairy,Holstein,791,126,,100,false,HO,551,2022-03-27,389,total,5809263,759867718,bred,1,446595,1,Ovsynch,false,0,true,false,551HO4425,0,2,2,2022-03-31,0,1,Ovsynch,,759867718,Red Rock Dairy,,,,,,false,Preg,,total,1,446595,1,Ovsynch,Bred
741423428,true,0,551HO4425,1,1,1,2022-03-31,,Rigo Trejo,1,1,Double Ovsynch 2PgF,75,6451419,Red Rock Dairy,Red Rock Dairy,Holstein,735,246,,100,false,HO,551,2022-03-27,385,total,6451419,741423428,bred,1,446595,1,Double Ovsynch 2PgF,false,0,true,false,551HO4425,0,1,1,2022-03-31,0,1,Double Ovsynch 2PgF,,741423428,Red Rock Dairy,,,,,,false,Preg,,total,1,446595,1,Double Ovsynch 2PgF,Bred
791247169,false,0,151AN1692,1,3,3,2022-05-19,35,Noe Gonzalez,1,1,Lut to Breed,146,6154659,Red Rock Dairy,Red Rock Dairy,Holstein,802,,,0,false,AN,151,2022-05-15,386,total,6154659,791247169,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,3,3,2022-05-19,0,1,Lut to Breed,,791247169,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
759867712,false,0,151AN1692,5,4,4,2022-03-24,35,Rigo Trejo,10,1,Lut to Breed,188,3155700,Red Rock Dairy,Red Rock Dairy,Holstein,2810,,,0,false,AN,151,2022-03-20,1194,total,3155700,759867712,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,4,4,2022-03-24,0,1,Lut to Breed,,759867712,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
791640385,true,0,551HO4355,0,1,1,2022-05-16,,Noe Gonzalez,15,0,Chalk,,9168266,Red Rock Dairy,Red Rock Dairy,Holstein,385,,,100,false,HO,551,2022-05-15,385,total,9168266,791640385,bred,1,448847,0,Chalk,false,0,true,false,551HO4355,0,1,1,2022-05-16,0,0,,,791640385,Red Rock Dairy,,,,,,false,Preg,,total,1,448847,0,Chalk,Bred
747170123,true,1,551HO4425,2,1,1,2022-04-14,,Martin Medrano,2,1,Double Ovsynch 2PgF,80,4746351,Red Rock Dairy,Red Rock Dairy,Holstein,1084,234,,100,false,HO,551,2022-04-10,387,total,4746351,747170123,bred,1,446595,1,Double Ovsynch 2PgF,false,0,true,true,551HO4425,0,1,1,2022-04-14,0,1,Double Ovsynch 2PgF,,747170123,Red Rock Dairy,,,,,,false,Abort,,total,1,446595,1,Double Ovsynch 2PgF,Bred
759867720,true,0,151AN1692,3,3,3,2022-03-31,56,Noe Gonzalez,10,1,Ovsynch,170,3817452,Red Rock Dairy,Red Rock Dairy,Holstein,1572,,,100,false,AN,151,2022-03-27,374,total,3817452,759867720,bred,1,606098,1,Ovsynch,false,0,true,false,151AN1692,0,3,3,2022-03-31,0,1,Ovsynch,,759867720,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Ovsynch,Bred
791247191,false,0,151AN1692,1,3,3,2022-05-19,35,Noe Gonzalez,1,1,Lut to Breed,147,5863780,Red Rock Dairy,Red Rock Dairy,Holstein,856,135,,0,false,AN,151,2022-05-15,384,total,5863780,791247191,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,3,3,2022-05-19,0,1,Lut to Breed,,791247191,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
756783442,false,0,151AN1692,7,1,1,2022-04-28,,Rigo Trejo,9,1,Double Ovsynch 2PgF,78,3152493,Red Rock Dairy,Red Rock Dairy,Holstein,3507,,,,true,AN,151,2022-04-24,1022,total,3152493,756783442,bred,1,606098,1,Double Ovsynch 2PgF,false,0,false,false,151AN1692,0,1,1,2022-04-28,0,1,Double Ovsynch 2PgF,,756783442,Red Rock Dairy,,,,,,false,Unknown,,total,1,606098,1,Double Ovsynch 2PgF,Bred
791247184,false,0,551AN1609,1,2,2,2022-05-19,35,Noe Gonzalez,1,1,Lut to Breed,116,5799692,Red Rock Dairy,Red Rock Dairy,Holstein,841,234,,0,false,AN,551,2022-05-15,384,total,5799692,791247184,bred,1,606097,1,Lut to Breed,false,0,false,false,551AN1609,0,2,2,2022-05-19,0,1,Lut to Breed,,791247184,Red Rock Dairy,,,,,,true,Open,,total,1,606097,1,Lut to Breed,Bred
787183952,true,0,151AN1692,1,3,3,2022-05-12,35,Martin Medrano,1,1,Lut to Breed,147,6132432,Red Rock Dairy,Red Rock Dairy,Holstein,805,234,,100,false,AN,151,2022-05-08,390,total,6132432,787183952,bred,1,606098,1,Lut to Breed,false,0,true,false,151AN1692,0,3,3,2022-05-12,0,1,Lut to Breed,,787183952,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Lut to Breed,Bred
759867742,true,0,151AN1692,3,2,2,2022-03-24,35,Rigo Trejo,10,1,Lut to Breed,113,3156427,Red Rock Dairy,Red Rock Dairy,Holstein,1483,,,100,false,AN,151,2022-03-20,387,total,3156427,759867742,bred,1,606098,1,Lut to Breed,false,0,true,false,151AN1692,0,2,2,2022-03-24,0,1,Lut to Breed,,759867742,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Lut to Breed,Bred
759069021,true,0,151AN1692,4,1,1,2022-05-05,,Rigo Trejo,10,1,Double Ovsynch 2PgF,81,3157031,Red Rock Dairy,Red Rock Dairy,Holstein,1839,,,100,false,AN,151,2022-05-01,347,total,3157031,759069021,bred,1,606098,1,Double Ovsynch 2PgF,false,0,true,false,151AN1692,0,1,1,2022-05-05,0,1,Double Ovsynch 2PgF,,759069021,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Double Ovsynch 2PgF,Bred
759867736,false,0,151AN1692,3,2,2,2022-03-24,35,Rigo Trejo,10,1,Lut to Breed,118,3156078,Red Rock Dairy,Red Rock Dairy,Holstein,1528,,,0,false,AN,151,2022-03-20,364,total,3156078,759867736,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,2,2,2022-03-24,0,1,Lut to Breed,,759867736,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
759871151,true,0,151AN1692,2,2,2,2022-03-24,35,Noe Gonzalez,10,1,Lut to Breed,115,4344656,Red Rock Dairy,Red Rock Dairy,Holstein,1156,,,100,false,AN,151,2022-03-20,383,total,4344656,759871151,bred,1,606098,1,Lut to Breed,false,0,true,false,151AN1692,0,2,2,2022-03-24,0,1,Lut to Breed,,759871151,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Lut to Breed,Bred
791115436,true,0,551HO4355,0,1,1,2022-05-15,,Hernan Roque,14,0,Chalk,,8671575,Red Rock Dairy,Red Rock Dairy,Holstein,402,,,100,false,HO,551,2022-05-15,402,total,8671575,791115436,bred,1,448847,0,Chalk,false,0,true,false,551HO4355,0,1,1,2022-05-15,0,0,,,791115436,Red Rock Dairy,,,,,,false,Preg,,total,1,448847,0,Chalk,Bred
739071660,true,0,151AN1692,5,1,1,2022-03-31,,Rigo Trejo,9,1,Double Ovsynch 2PgF,82,3155268,Red Rock Dairy,Red Rock Dairy,Holstein,2389,,,100,false,AN,151,2022-03-27,816,total,3155268,739071660,bred,1,606098,1,Double Ovsynch 2PgF,false,0,true,false,151AN1692,0,1,1,2022-03-31,0,1,Double Ovsynch 2PgF,,739071660,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Double Ovsynch 2PgF,Bred
791115434,true,0,551HO4355,0,2,2,2022-05-15,21,Hernan Roque,14,0,Chalk,,8667736,Red Rock Dairy,Red Rock Dairy,Holstein,403,,,100,false,HO,551,2022-05-15,382,total,8667736,791115434,bred,1,448847,0,Chalk,false,0,true,false,551HO4355,0,2,2,2022-05-15,0,0,,,791115434,Red Rock Dairy,,,,,,false,Preg,,total,1,448847,0,Chalk,Bred
791115433,true,0,551HO4355,0,2,2,2022-05-15,19,Rigo Trejo,14,0,Chalk,,8780646,Red Rock Dairy,Red Rock Dairy,Holstein,406,,,100,false,HO,551,2022-05-15,387,total,8780646,791115433,bred,1,448847,0,Chalk,false,0,true,false,551HO4355,0,2,2,2022-05-15,0,0,,,791115433,Red Rock Dairy,,,,,,false,Preg,,total,1,448847,0,Chalk,Bred
767817386,true,0,151AN1692,0,3,3,2022-04-01,15,Noe Gonzalez,14,0,Chalk,,8387204,Red Rock Dairy,Red Rock Dairy,Holstein,470,,,100,false,AN,151,2022-03-27,389,total,8387204,767817386,bred,1,606098,0,Chalk,false,0,true,false,151AN1692,0,3,3,2022-04-01,0,0,,,767817386,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,0,Chalk,Bred
759871144,false,0,151AN1692,4,3,3,2022-03-24,35,Noe Gonzalez,10,1,Lut to Breed,149,3154214,Red Rock Dairy,Red Rock Dairy,Holstein,2023,,,0,false,AN,151,2022-03-20,354,total,3154214,759871144,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,3,3,2022-03-24,0,1,Lut to Breed,,759871144,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
791115446,false,0,551HO4355,0,2,2,2022-05-15,27,Rigo Trejo,14,0,Chalk,,8732113,Red Rock Dairy,Red Rock Dairy,Holstein,413,,,0,false,HO,551,2022-05-15,386,total,8732113,791115446,bred,1,448847,0,Chalk,false,0,false,false,551HO4355,0,2,2,2022-05-15,0,0,,,791115446,Red Rock Dairy,,,,,,true,Open,,total,1,448847,0,Chalk,Bred
766162614,false,0,151AN1692,2,1,1,2022-05-12,,Noe Gonzalez,2,1,Double Ovsynch 2PgF,78,4316122,Red Rock Dairy,Red Rock Dairy,Holstein,1187,,,0,false,AN,151,2022-05-08,386,total,4316122,766162614,bred,1,606098,1,Double Ovsynch 2PgF,false,0,false,false,151AN1692,0,1,1,2022-05-12,0,1,Double Ovsynch 2PgF,,766162614,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Double Ovsynch 2PgF,Bred
791115444,true,0,151AN1692,0,3,3,2022-05-15,20,Rigo Trejo,14,0,Chalk,,8568559,Red Rock Dairy,Red Rock Dairy,Holstein,452,,,100,false,AN,151,2022-05-15,412,total,8568559,791115444,bred,1,606098,0,Chalk,false,0,true,false,151AN1692,0,3,3,2022-05-15,0,0,,,791115444,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,0,Chalk,Bred
791643819,true,0,551HO4429,0,1,1,2022-05-16,,Lupillo Mendoza,14,0,Chalk,,8677179,Red Rock Dairy,Red Rock Dairy,Holstein,402,,,100,false,HO,551,2022-05-15,402,total,8677179,791643819,bred,1,446446,0,Chalk,false,0,true,false,551HO4429,0,1,1,2022-05-16,0,0,,,791643819,Red Rock Dairy,,,,,,false,Preg,,total,1,446446,0,Chalk,Bred
736970429,true,0,151AN1692,5,1,1,2022-03-24,,Rigo Trejo,9,1,Double Ovsynch 2PgF,78,3154074,Red Rock Dairy,Red Rock Dairy,Holstein,2081,,,100,false,AN,151,2022-03-20,341,total,3154074,736970429,bred,1,606098,1,Double Ovsynch 2PgF,false,0,true,false,151AN1692,0,1,1,2022-03-24,0,1,Double Ovsynch 2PgF,,736970429,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Double Ovsynch 2PgF,Bred
743573180,false,0,551HO4429,1,1,1,2022-04-07,,Rigo Trejo,1,1,Double Ovsynch 2PgF,78,6456581,Red Rock Dairy,Red Rock Dairy,Holstein,739,126,,0,false,HO,551,2022-04-03,387,total,6456581,743573180,bred,1,446446,1,Double Ovsynch 2PgF,false,0,false,false,551HO4429,0,1,1,2022-04-07,0,1,Double Ovsynch 2PgF,,743573180,Red Rock Dairy,,,,,,true,Open,,total,1,446446,1,Double Ovsynch 2PgF,Bred
759871110,false,0,151AN1692,5,4,4,2022-03-24,35,Rigo Trejo,10,1,Lut to Breed,186,3154650,Red Rock Dairy,Red Rock Dairy,Holstein,2308,,,0,false,AN,151,2022-03-20,398,total,3154650,759871110,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,4,4,2022-03-24,0,1,Lut to Breed,,759871110,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
749794948,false,0,551HO4355,1,1,1,2022-04-21,,Rigo Trejo,1,1,Double Ovsynch 2PgF,79,6364851,Red Rock Dairy,Red Rock Dairy,Holstein,735,126,,0,false,HO,551,2022-04-17,389,total,6364851,749794948,bred,1,448847,1,Double Ovsynch 2PgF,false,0,false,false,551HO4355,0,1,1,2022-04-21,0,1,Double Ovsynch 2PgF,,749794948,Red Rock Dairy,,,,,,true,Open,,total,1,448847,1,Double Ovsynch 2PgF,Bred
767817346,false,0,551HO4429,0,2,2,2022-04-01,19,Noe Gonzalez,14,0,Chalk,,8486474,Red Rock Dairy,Red Rock Dairy,Holstein,401,,,0,false,HO,551,2022-03-27,382,total,8486474,767817346,bred,1,446446,0,Chalk,false,0,false,false,551HO4429,0,2,2,2022-04-01,0,0,,,767817346,Red Rock Dairy,,,,,,true,Open,,total,1,446446,0,Chalk,Bred
787129984,false,0,151AN1692,3,5,5,2022-05-12,35,Rigo Trejo,9,1,Lut to Breed,232,3817363,Red Rock Dairy,Red Rock Dairy,Holstein,1608,,,0,false,AN,151,2022-05-08,382,total,3817363,787129984,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,5,5,2022-05-12,0,1,Lut to Breed,,787129984,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
759871119,false,0,151AN1692,3,4,4,2022-03-24,35,Noe Gonzalez,10,1,Lut to Breed,201,3155978,Red Rock Dairy,Red Rock Dairy,Holstein,1536,,,0,false,AN,151,2022-03-20,342,total,3155978,759871119,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,4,4,2022-03-24,0,1,Lut to Breed,,759871119,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
742368911,true,0,551HO4429,1,1,1,2022-04-07,,Rigo Trejo,1,1,Double Ovsynch 2PgF,81,6451238,Red Rock Dairy,Red Rock Dairy,Holstein,741,126,,100,false,HO,551,2022-04-03,388,total,6451238,742368911,bred,1,446446,1,Double Ovsynch 2PgF,false,0,true,false,551HO4429,0,1,1,2022-04-07,0,1,Double Ovsynch 2PgF,,742368911,Red Rock Dairy,,,,,,false,Preg,,total,1,446446,1,Double Ovsynch 2PgF,Bred
787187339,true,0,551AN1609,1,3,3,2022-05-12,35,Martin Medrano,1,1,Lut to Breed,147,6109100,Red Rock Dairy,Red Rock Dairy,Holstein,812,234,,100,false,AN,551,2022-05-08,390,total,6109100,787187339,bred,1,606097,1,Lut to Breed,false,0,true,false,551AN1609,0,3,3,2022-05-12,0,1,Lut to Breed,,787187339,Red Rock Dairy,,,,,,false,Preg,,total,1,606097,1,Lut to Breed,Bred
735409802,true,0,551HO4425,1,1,1,2022-03-24,,Noe Gonzalez,1,1,Double Ovsynch 2PgF,77,6042819,Red Rock Dairy,Red Rock Dairy,Holstein,741,246,,100,false,HO,551,2022-03-20,388,total,6042819,735409802,bred,1,446595,1,Double Ovsynch 2PgF,false,0,true,false,551HO4425,0,1,1,2022-03-24,0,1,Double Ovsynch 2PgF,,735409802,Red Rock Dairy,,,,,,false,Preg,,total,1,446595,1,Double Ovsynch 2PgF,Bred
764716682,false,0,151AN1692,4,1,1,2022-05-12,,Lupillo Mendoza,10,1,Double Ovsynch 2PgF,80,3157679,Red Rock Dairy,Red Rock Dairy,Holstein,2039,,,0,false,AN,151,2022-05-08,350,total,3157679,764716682,bred,1,606098,1,Double Ovsynch 2PgF,false,0,false,false,151AN1692,0,1,1,2022-05-12,0,1,Double Ovsynch 2PgF,,764716682,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Double Ovsynch 2PgF,Bred
759871112,true,0,151AN1692,2,2,2,2022-03-24,35,Noe Gonzalez,10,1,Lut to Breed,115,4300469,Red Rock Dairy,Red Rock Dairy,Holstein,1143,,,100,false,AN,151,2022-03-20,383,total,4300469,759871112,bred,1,606098,1,Lut to Breed,false,0,true,false,151AN1692,0,2,2,2022-03-24,0,1,Lut to Breed,,759871112,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Lut to Breed,Bred
762427031,false,0,151AN1692,3,1,1,2022-05-12,,Hernan Roque,10,1,Double Ovsynch 2PgF,84,3159579,Red Rock Dairy,Red Rock Dairy,Holstein,1452,,,0,false,AN,151,2022-05-08,385,total,3159579,762427031,bred,1,606098,1,Double Ovsynch 2PgF,false,0,false,false,151AN1692,0,1,1,2022-05-12,0,1,Double Ovsynch 2PgF,,762427031,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Double Ovsynch 2PgF,Bred
753264265,true,0,551HO4355,1,1,1,2022-04-28,,Rigo Trejo,1,1,Double Ovsynch 2PgF,80,6363301,Red Rock Dairy,Red Rock Dairy,Holstein,742,234,,100,false,HO,551,2022-04-24,389,total,6363301,753264265,bred,1,448847,1,Double Ovsynch 2PgF,false,0,true,false,551HO4355,0,1,1,2022-04-28,0,1,Double Ovsynch 2PgF,,753264265,Red Rock Dairy,,,,,,false,Preg,,total,1,448847,1,Double Ovsynch 2PgF,Bred
